,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
5486,1,4490000.0,40.0,19.0,12.0,28.031577830614232,10.0,0.0,0.0,0.0,1.0,7.0,24.0,0.0
5487,1,4500000.0,42.0,20.0,9.0,27.824648309747356,NA,0.0,0.0,0.0,1.0,3.0,17.0,0.0
5488,1,13760000.0,53.8,32.0,17.0,12.199392828613453,15.0,1.0,1.0,1.0,1.0,10.0,22.0,1.0
5489,3,29750000.0,119.0,59.6,14.8,11.14009336464192,15.0,1.0,1.0,0.0,1.0,15.0,23.0,0.0
5490,2,21525000.0,86.1,45.0,15.0,11.14009336464192,15.0,0.0,1.0,1.0,1.0,17.0,23.0,0.0
5491,1,2865000.0,20.5,20.5,0,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0
5492,1,2920500.0,17.7,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,2.0,15.0,0.0
5493,1,3027239.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,17.0,1.0
5494,1,3081784.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,17.0,17.0,1.0
5495,1,3311500.0,17.9,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,9.0,15.0,0.0
5496,1,3790725.0,37.2,37.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5497,1,3854774.0,39.2,39.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0
5498,1,3867394.0,39.5,39.5,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5499,1,3884878.0,38.3,38.3,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,6.0,17.0,1.0
5500,1,3939931.0,37.6,37.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,7.0,16.0,1.0
5501,1,3982261.0,38.7,38.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,16.0,1.0
5502,1,3993448.0,38.6,38.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,11.0,17.0,1.0
5503,3,3999000.0,55.0,50.0,NA,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0
5504,1,4027770.0,37.7,37.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,14.0,16.0,1.0
5505,1,4142387.0,40.1,40.1,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,16.0,17.0,1.0
5506,1,4233600.0,28.8,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,9.0,19.0,1.0
5507,1,4240800.0,27.9,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,3.0,19.0,1.0
5508,1,4278000.0,27.6,14.0,5.6,12.528698105296899,7.0,0.0,1.0,1.0,1.0,15.0,19.0,1.0
5509,1,4300000.0,44.0,20.0,9.0,27.698968148452288,NA,0.0,0.0,1.0,1.0,13.0,17.0,0.0
5510,1,4300000.0,42.1,19.7,8.5,27.814131277577392,15.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0
5511,1,4300000.0,28.0,16.0,6.0,16.869006721102576,5.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0
5512,1,4350000.0,41.7,18.6,11.2,25.91373079833833,12.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0
5513,1,4400000.0,37.6,18.9,8.0,24.67276093361745,5.0,1.0,0.0,1.0,0.0,2.0,14.0,0.0
5514,1,4490000.0,40.0,19.0,12.0,28.031577830614232,10.0,0.0,0.0,0.0,1.0,7.0,24.0,0.0
5515,1,4500000.0,42.0,20.0,9.0,27.824648309747356,NA,0.0,0.0,0.0,1.0,3.0,17.0,0.0
5516,3,14500000.0,73.0,36.0,19.0,10.43312886427043,15.0,1.0,0.0,1.0,1.0,9.0,16.0,0.0
5517,,65000000.0,320.0,250.0,NA,9.478253267246146,10.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0
5518,3,24925000.0,98.0,NA,NA,10.783734868060883,10.0,1.0,1.0,0.0,1.0,4.0,40.0,0.0
5519,1,2865000.0,20.5,20.5,0,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0
5520,1,2920500.0,17.7,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,2.0,15.0,0.0
5521,1,3027239.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,17.0,1.0
5522,1,3081784.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,17.0,17.0,1.0
5523,1,3311500.0,17.9,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,9.0,15.0,0.0
5524,1,3790725.0,37.2,37.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5525,1,3854774.0,39.2,39.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0
5526,1,3867394.0,39.5,39.5,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5527,1,3884878.0,38.3,38.3,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,6.0,17.0,1.0
5528,1,3939931.0,37.6,37.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,7.0,16.0,1.0
5529,1,3982261.0,38.7,38.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,16.0,1.0
5530,1,3993448.0,38.6,38.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,11.0,17.0,1.0
5531,3,3999000.0,55.0,50.0,NA,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0
5532,1,4027770.0,37.7,37.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,14.0,16.0,1.0
5533,1,4142387.0,40.1,40.1,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,16.0,17.0,1.0
5534,1,4233600.0,28.8,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,9.0,19.0,1.0
5535,1,4240800.0,27.9,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,3.0,19.0,1.0
5536,1,4278000.0,27.6,14.0,5.6,12.528698105296899,7.0,0.0,1.0,1.0,1.0,15.0,19.0,1.0
5537,1,4300000.0,44.0,20.0,9.0,27.698968148452288,NA,0.0,0.0,1.0,1.0,13.0,17.0,0.0
5538,1,4300000.0,42.1,19.7,8.5,27.814131277577392,15.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0
5539,1,4300000.0,28.0,16.0,6.0,16.869006721102576,5.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0
5540,1,4350000.0,41.7,18.6,11.2,25.91373079833833,12.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0
5541,1,4400000.0,37.6,18.9,8.0,24.67276093361745,5.0,1.0,0.0,1.0,0.0,2.0,14.0,0.0
5542,1,4490000.0,40.0,19.0,12.0,28.031577830614232,10.0,0.0,0.0,0.0,1.0,7.0,24.0,0.0
5543,1,4500000.0,42.0,20.0,9.0,27.824648309747356,NA,0.0,0.0,0.0,1.0,3.0,17.0,0.0
5544,2,25000000.0,64.1,45.5,11.0,10.783734868060883,2.0,1.0,1.0,0.0,1.0,39.0,40.0,0.0
5545,3,39000000.0,85.0,56.5,12.0,8.57645734796157,2.0,1.0,1.0,1.0,1.0,6.0,10.0,0.0
5546,3,9000000.0,60.4,42.0,6.5,9.603110505062903,10.0,1.0,1.0,1.0,0.0,11.0,12.0,0.0
5547,1,2865000.0,20.5,20.5,0,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0
5548,1,2920500.0,17.7,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,2.0,15.0,0.0
5549,1,3027239.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,17.0,1.0
5550,1,3081784.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,17.0,17.0,1.0
5551,1,3311500.0,17.9,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,9.0,15.0,0.0
5552,1,3790725.0,37.2,37.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5553,1,3854774.0,39.2,39.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0
5554,1,3867394.0,39.5,39.5,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5555,1,3884878.0,38.3,38.3,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,6.0,17.0,1.0
5556,1,3939931.0,37.6,37.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,7.0,16.0,1.0
5557,1,3982261.0,38.7,38.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,16.0,1.0
5558,1,3993448.0,38.6,38.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,11.0,17.0,1.0
5559,3,3999000.0,55.0,50.0,NA,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0
5560,1,4027770.0,37.7,37.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,14.0,16.0,1.0
5561,1,4142387.0,40.1,40.1,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,16.0,17.0,1.0
5562,1,4233600.0,28.8,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,9.0,19.0,1.0
5563,1,4240800.0,27.9,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,3.0,19.0,1.0
5564,1,4278000.0,27.6,14.0,5.6,12.528698105296899,7.0,0.0,1.0,1.0,1.0,15.0,19.0,1.0
5565,1,4300000.0,44.0,20.0,9.0,27.698968148452288,NA,0.0,0.0,1.0,1.0,13.0,17.0,0.0
5566,1,4300000.0,42.1,19.7,8.5,27.814131277577392,15.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0
5567,1,4300000.0,28.0,16.0,6.0,16.869006721102576,5.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0
5568,1,4350000.0,41.7,18.6,11.2,25.91373079833833,12.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0
5569,1,4400000.0,37.6,18.9,8.0,24.67276093361745,5.0,1.0,0.0,1.0,0.0,2.0,14.0,0.0
5570,1,4490000.0,40.0,19.0,12.0,28.031577830614232,10.0,0.0,0.0,0.0,1.0,7.0,24.0,0.0
5571,1,4500000.0,42.0,20.0,9.0,27.824648309747356,NA,0.0,0.0,0.0,1.0,3.0,17.0,0.0
5572,3,95000000.0,123.5,53.1,18.7,6.737789887462803,12.0,1.0,0.0,0.0,1.0,10.0,20.0,0.0
5573,2,12500000.0,48.5,30.0,8.0,5.773822565889286,NA,0.0,0.0,0.0,1.0,8.0,8.0,0.0
5574,2,7200000.0,45.0,27.0,6.5,16.40257948337769,20.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0
5575,1,2865000.0,20.5,20.5,0,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0
5576,1,2920500.0,17.7,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,2.0,15.0,0.0
5577,1,3027239.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,17.0,1.0
5578,1,3081784.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,17.0,17.0,1.0
5579,1,3311500.0,17.9,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,9.0,15.0,0.0
5580,1,3790725.0,37.2,37.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5581,1,3854774.0,39.2,39.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0
5582,1,3867394.0,39.5,39.5,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5583,1,3884878.0,38.3,38.3,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,6.0,17.0,1.0
5584,1,3939931.0,37.6,37.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,7.0,16.0,1.0
5585,1,3982261.0,38.7,38.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,16.0,1.0
5586,1,3993448.0,38.6,38.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,11.0,17.0,1.0
5587,3,3999000.0,55.0,50.0,NA,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0
5588,1,4027770.0,37.7,37.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,14.0,16.0,1.0
5589,1,4142387.0,40.1,40.1,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,16.0,17.0,1.0
5590,1,4233600.0,28.8,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,9.0,19.0,1.0
5591,1,4240800.0,27.9,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,3.0,19.0,1.0
5592,1,4278000.0,27.6,14.0,5.6,12.528698105296899,7.0,0.0,1.0,1.0,1.0,15.0,19.0,1.0
5593,1,4300000.0,44.0,20.0,9.0,27.698968148452288,NA,0.0,0.0,1.0,1.0,13.0,17.0,0.0
5594,1,4300000.0,42.1,19.7,8.5,27.814131277577392,15.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0
5595,1,4300000.0,28.0,16.0,6.0,16.869006721102576,5.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0
5596,1,4350000.0,41.7,18.6,11.2,25.91373079833833,12.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0
5597,1,4400000.0,37.6,18.9,8.0,24.67276093361745,5.0,1.0,0.0,1.0,0.0,2.0,14.0,0.0
5598,1,4490000.0,40.0,19.0,12.0,28.031577830614232,10.0,0.0,0.0,0.0,1.0,7.0,24.0,0.0
5599,1,4500000.0,42.0,20.0,9.0,27.824648309747356,NA,0.0,0.0,0.0,1.0,3.0,17.0,0.0
5600,3,21175000.0,84.7,39.0,11.0,11.26796454878344,10.0,1.0,1.0,1.0,1.0,16.0,23.0,0.0
5601,1,5800000.0,39.0,20.0,11.0,23.115062748363705,2.0,1.0,0.0,1.0,1.0,11.0,22.0,0.0
5602,1,5700000.0,33.0,18.0,7.0,16.5811748054601,15.0,1.0,0.0,0.0,0.0,8.0,12.0,0.0
5603,1,2865000.0,20.5,20.5,0,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0
5604,1,2920500.0,17.7,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,2.0,15.0,0.0
5605,1,3027239.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,17.0,1.0
5606,1,3081784.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,17.0,17.0,1.0
5607,1,3311500.0,17.9,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,9.0,15.0,0.0
5608,1,3790725.0,37.2,37.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5609,1,3854774.0,39.2,39.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0
5610,1,3867394.0,39.5,39.5,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5611,1,3884878.0,38.3,38.3,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,6.0,17.0,1.0
5612,1,3939931.0,37.6,37.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,7.0,16.0,1.0
5613,1,3982261.0,38.7,38.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,16.0,1.0
5614,1,3993448.0,38.6,38.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,11.0,17.0,1.0
5615,3,3999000.0,55.0,50.0,NA,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0
5616,1,4027770.0,37.7,37.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,14.0,16.0,1.0
5617,1,4142387.0,40.1,40.1,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,16.0,17.0,1.0
5618,1,4233600.0,28.8,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,9.0,19.0,1.0
5619,1,4240800.0,27.9,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,3.0,19.0,1.0
5620,1,4278000.0,27.6,14.0,5.6,12.528698105296899,7.0,0.0,1.0,1.0,1.0,15.0,19.0,1.0
5621,1,4300000.0,44.0,20.0,9.0,27.698968148452288,NA,0.0,0.0,1.0,1.0,13.0,17.0,0.0
5622,1,4300000.0,42.1,19.7,8.5,27.814131277577392,15.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0
5623,1,4300000.0,28.0,16.0,6.0,16.869006721102576,5.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0
5624,1,4350000.0,41.7,18.6,11.2,25.91373079833833,12.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0
5625,1,4400000.0,37.6,18.9,8.0,24.67276093361745,5.0,1.0,0.0,1.0,0.0,2.0,14.0,0.0
5626,1,4490000.0,40.0,19.0,12.0,28.031577830614232,10.0,0.0,0.0,0.0,1.0,7.0,24.0,0.0
5627,1,4500000.0,42.0,20.0,9.0,27.824648309747356,NA,0.0,0.0,0.0,1.0,3.0,17.0,0.0
5628,1,4750000.0,30.5,16.0,6.0,23.692178698126458,NA,0.0,1.0,1.0,1.0,5.0,5.0,0.0
5629,3,9490000.0,59.0,44.0,6.8,13.659752338679587,7.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0
5630,3,9350000.0,67.0,45.0,12.0,17.13089414746506,19.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0
5631,1,2865000.0,20.5,20.5,0,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0
5632,1,2920500.0,17.7,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,2.0,15.0,0.0
5633,1,3027239.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,17.0,1.0
5634,1,3081784.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,17.0,17.0,1.0
5635,1,3311500.0,17.9,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,9.0,15.0,0.0
5636,1,3790725.0,37.2,37.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5637,1,3854774.0,39.2,39.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0
5638,1,3867394.0,39.5,39.5,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5639,1,3884878.0,38.3,38.3,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,6.0,17.0,1.0
5640,1,3939931.0,37.6,37.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,7.0,16.0,1.0
5641,1,3982261.0,38.7,38.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,16.0,1.0
5642,1,3993448.0,38.6,38.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,11.0,17.0,1.0
5643,3,3999000.0,55.0,50.0,NA,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0
5644,1,4027770.0,37.7,37.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,14.0,16.0,1.0
5645,1,4142387.0,40.1,40.1,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,16.0,17.0,1.0
5646,1,4233600.0,28.8,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,9.0,19.0,1.0
5647,1,4240800.0,27.9,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,3.0,19.0,1.0
5648,1,4278000.0,27.6,14.0,5.6,12.528698105296899,7.0,0.0,1.0,1.0,1.0,15.0,19.0,1.0
5649,1,4300000.0,44.0,20.0,9.0,27.698968148452288,NA,0.0,0.0,1.0,1.0,13.0,17.0,0.0
5650,1,4300000.0,42.1,19.7,8.5,27.814131277577392,15.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0
5651,1,4300000.0,28.0,16.0,6.0,16.869006721102576,5.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0
5652,1,4350000.0,41.7,18.6,11.2,25.91373079833833,12.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0
5653,1,4400000.0,37.6,18.9,8.0,24.67276093361745,5.0,1.0,0.0,1.0,0.0,2.0,14.0,0.0
5654,1,4490000.0,40.0,19.0,12.0,28.031577830614232,10.0,0.0,0.0,0.0,1.0,7.0,24.0,0.0
5655,1,4500000.0,42.0,20.0,9.0,27.824648309747356,NA,0.0,0.0,0.0,1.0,3.0,17.0,0.0
5656,4,58000000.0,160.0,128.0,NA,12.077261469710097,21.0,1.0,1.0,0.0,1.0,11.0,18.0,0.0
5657,3,35250000.0,141.0,78.4,17.0,11.26796454878344,10.0,1.0,1.0,1.0,1.0,16.0,18.0,0.0
5658,3,24925000.0,98.0,NA,NA,10.783734868060883,10.0,1.0,1.0,0.0,1.0,4.0,40.0,0.0
5659,1,2865000.0,20.5,20.5,0,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0
5660,1,2920500.0,17.7,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,2.0,15.0,0.0
5661,1,3027239.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,17.0,1.0
5662,1,3081784.0,27.9,27.9,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,17.0,17.0,1.0
5663,1,3311500.0,17.9,12.0,3.0,12.863549243744538,11.0,1.0,0.0,0.0,0.0,9.0,15.0,0.0
5664,1,3790725.0,37.2,37.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5665,1,3854774.0,39.2,39.2,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0
5666,1,3867394.0,39.5,39.5,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0
5667,1,3884878.0,38.3,38.3,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,6.0,17.0,1.0
5668,1,3939931.0,37.6,37.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,7.0,16.0,1.0
5669,1,3982261.0,38.7,38.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,10.0,16.0,1.0
5670,1,3993448.0,38.6,38.6,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,11.0,17.0,1.0
5671,3,3999000.0,55.0,50.0,NA,20.565212950563193,8.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0
5672,1,4027770.0,37.7,37.7,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,14.0,16.0,1.0
5673,1,4142387.0,40.1,40.1,0,26.384252656543293,15.0,1.0,1.0,1.0,1.0,16.0,17.0,1.0
5674,1,4233600.0,28.8,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,9.0,19.0,1.0
5675,1,4240800.0,27.9,13.3,4.0,12.528698105296899,7.0,0.0,1.0,1.0,1.0,3.0,19.0,1.0
5676,1,4278000.0,27.6,14.0,5.6,12.528698105296899,7.0,0.0,1.0,1.0,1.0,15.0,19.0,1.0
5677,1,4300000.0,44.0,20.0,9.0,27.698968148452288,NA,0.0,0.0,1.0,1.0,13.0,17.0,0.0
5678,1,4300000.0,42.1,19.7,8.5,27.814131277577392,15.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0
5679,1,4300000.0,28.0,16.0,6.0,16.869006721102576,5.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0
5680,1,4350000.0,41.7,18.6,11.2,25.91373079833833,12.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0
5681,1,4400000.0,37.6,18.9,8.0,24.67276093361745,5.0,1.0,0.0,1.0,0.0,2.0,14.0,0.0
5682,1,4490000.0,40.0,19.0,12.0,28.031577830614232,10.0,0.0,0.0,0.0,1.0,7.0,24.0,0.0
5683,1,4500000.0,42.0,20.0,9.0,27.824648309747356,NA,0.0,0.0,0.0,1.0,3.0,17.0,0.0
5684,3,40440452.0,124.2,68.9,13.2,19.339320853227303,15.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0
5685,3,48000000.0,121.0,75.0,15.0,7.0783471857116576,10.0,0.0,1.0,1.0,1.0,6.0,12.0,0.0
5686,2,25800000.0,65.0,42.0,15.0,14.908813274876481,NA,0.0,1.0,0.0,0.0,20.0,31.0,0.0
5687,1,1399222.0,15.2,15.0,NA,23.16183481682543,26.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
5688,1,1399333.0,15.3,10.3,5.0,22.744685897664183,NA,0.0,1.0,1.0,0.0,3.0,3.0,1.0
5689,1,1599111.0,20.1,20.0,NA,22.744685897664183,17.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
5690,1,1599444.0,20.4,15.4,5.0,22.875735777963065,23.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0
5691,2,2999111.0,38.1,32.1,6.0,21.570136707988745,15.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0
5692,1,3513120.0,33.8,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,9.0,25.0,1.0
5693,1,3563700.0,33.9,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,15.0,25.0,1.0
5694,1,3600000.0,37.0,21.0,9.0,34.01860910608832,25.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0
5695,1,3601290.0,23.1,11.2,5.0,17.891388938784267,10.0,0.0,0.0,1.0,1.0,6.0,25.0,1.0
5696,1,3642280.0,34.0,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,23.0,25.0,1.0
5697,1,3687222.0,38.2,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,2.0,25.0,1.0
5698,1,3756660.0,38.1,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,3.0,25.0,1.0
5699,1,3844932.0,38.2,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,5.0,25.0,1.0
5700,1,3854992.0,38.3,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,4.0,25.0,1.0
5701,1,3857004.0,38.3,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,5.0,25.0,1.0
5702,1,3872992.0,38.1,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,6.0,25.0,1.0
5703,1,3885172.0,38.6,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,19.0,25.0,1.0
5704,1,3890000.0,37.0,21.0,10.0,26.72797607420899,NA,0.0,1.0,0.0,1.0,9.0,12.0,0.0
5705,1,3893220.0,38.7,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,17.0,25.0,1.0
5706,1,3949074.0,38.5,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,12.0,25.0,1.0
5707,1,3959334.0,38.6,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,4.0,16.0,1.0
5708,1,4038606.0,38.6,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,24.0,25.0,1.0
5709,1,4046974.0,38.7,NA,NA,19.44081086567285,5.0,0.0,0.0,1.0,1.0,23.0,25.0,1.0
